"customer_id","sale_amount"
9899,25
7331,66
5737,26
1561,75
5085,49
9672,52
7924,1
8992,6
3303,30
3422,75
5554,43
4817,45
3171,58
6341,39
3311,10
4205,44
4450,84
8968,73
1175,52
4334,47
2378,2
4650,4
2300,25
7624,65
4422,35
1488,54
4298,110
1141,23
8025,25
6278,54
2944,55
8499,96
8357,40
8537,59
2628,45
5223,19
7044,27
6436,116
7383,30
6088,57
8537,47
9802,12
5060,37
3747,71
8603,22
4266,29
9562,82
9986,47
4550,44
2966,28
2568,69
7950,59
3257,6
9882,58
6075,35
3756,35
5086,49
7795,29
5432,32
1763,9
9427,32
2852,55
1385,1
2986,49
4675,69
2880,37
6007,49
2732,79
7092,70
3966,92
5000,47
3549,26
2017,49
5594,96
1739,83
7375,50
8262,27
2372,52
4822,46
4606,46
4418,56
6817,47
6025,18
5619,6
5181,74
4899,72
4488,54
5097,83
6681,42
2287,48
2406,44
2624,66
8629,18
6093,75
9197,45
5286,49
4237,43
2423,27
1750,67
2563,53
4207,58
7760,97
8145,52
4328,7
1628,17
9277,17
8723,91
5212,42
7196,54
2996,60
6173,43
6910,36
8649,97
5020,33
8414,41
1840,59
7352,1
5072,45
5712,74
2800,66
8469,81
5467,41
7752,71
6133,66
8810,60
7470,50
6386,9
8688,58
2184,54
8520,105
5312,54
1364,60
5595,34
5401,102
7559,24
7493,64
7971,79
2568,12
6994,8
3456,50
2713,84
6036,27
5617,84
8552,71
2352,14
3726,70
2297,39
8142,33
6413,83
9983,37
7941,32
7189,9
6591,56
7087,34
8971,14
1726,15
8047,65
8885,58
2993,77
3621,42
6470,14
6443,44
6980,53
3171,48
3031,80
6924,71
4718,63
4774,62
1476,44
7511,45
8602,122
9700,51
9009,128
6008,78
3968,54
9467,60
8465,23
8147,50
5255,32
8327,40
8571,62
4644,43
4370,41
3955,48
2663,45
4907,40
8558,60
5047,68
4983,66
9916,40
4342,47
4393,38
1753,81
9998,50
2997,115
7645,29
8137,55
9361,86
2003,1
6490,35
3669,45
1480,70
5828,100
3653,78
2141,32
2098,5
7018,75
9640,6
7384,63
7253,86
5807,41
8707,55
8799,59
1168,57
2288,53
1285,46
7556,47
9846,52
3525,5
7325,28
6775,74
7700,37
7568,69
8882,88
7052,45
8953,56
5965,81
6826,65
4083,58
5800,30
7791,6
5188,67
7312,44
6143,1
4164,41
3914,93
4134,7
6062,71
8937,35
5682,43
3739,83
3901,44
5642,47
5612,44
4079,51
8243,64
8541,73
8610,69
5863,40
1098,1
3496,14
7035,57
7602,57
2345,83
1751,78
5872,80
2729,70
2596,93
1921,66
7511,16
8551,69
9065,59
9708,64
6198,49
6162,1
1109,33
2640,28
3615,39
2480,11
7505,32
3516,57
8369,15
3563,90
4973,59
9298,1
3862,70
3315,1
4857,80
6072,19
5374,42
1435,58
2223,72
5883,16
6573,63
4615,44
2208,1
7949,55
9656,73
1510,60
2176,86
7666,51
3762,95
4950,60
4496,39
1443,27
4351,80
1246,32
2526,50
3571,47
7578,62
2345,42
6720,34
8547,14
6437,49
3591,23
3194,46
2986,101
7758,72
5309,63
3441,35
6586,14
5708,19
5901,29
4390,18
5911,30
9874,39
7039,63
5093,19
8831,21
4401,59
1906,64
7263,56
6892,50
6680,43
6974,43
6655,53
5288,66
8456,1
4469,54
5113,66
7276,14
3729,96
7614,43
3007,70
9795,75
6210,95
2052,45
5715,77
5495,34
6085,52
9150,53
1762,24
8502,23
5602,70
8125,52
9883,45
3256,42
3552,51
6200,41
9939,81
9834,91
5814,36
4814,58
9383,57
5897,58
6039,35
6703,93
3720,44
4894,42
2656,53
5831,1
4643,11
2409,27
4411,47
7636,98
5694,27
5715,77
2533,17
4763,59
7466,62
4009,61
6829,45
1858,105
5971,58
2519,62
4403,20
6402,74
2153,19
6278,57
9548,64
2653,21
3041,100
8827,44
8520,66
3245,48
1072,53
5574,31
2769,78
3550,35
3227,43
9610,47
3037,31
8976,61
9346,38
3403,51
8268,47
4934,54
2821,105
2867,61
6745,62
4901,20
4179,48
5822,90
2593,59
3007,36
6577,16
2600,35
1091,56
6241,78
8252,76
3806,77
3377,67
1183,41
5652,41
5257,72
8306,5
5012,85
7804,25
4211,49
8400,119
4042,94
6211,58
6397,40
2248,29
6136,69
6176,53
1376,69
8822,66
1574,27
8550,52
5751,21
3518,81
2937,48
3025,61
4328,27
5620,67
3129,24
4070,29
1511,78
9120,35
1701,69
4808,79
8019,49
7145,32
5889,22
5087,47
9592,68
7515,78
8186,52
9643,65
4626,63
9118,73
9274,32
1902,29
3046,57
7830,17
9926,29
4870,56
4590,93
6975,53
4082,52
5443,58
2129,40
4718,49
4258,90
9050,12
3126,44
5772,75
1536,65
5485,31
3182,85
5909,74
2044,19
2924,89
1642,50
6966,1
5378,93
6962,39
5248,34
8326,66
9096,13
5538,67
5443,78
6848,10
8966,61
8754,29
9626,84
2379,49
3660,86
3668,88
6609,58
2028,56
2888,38
7174,73
1422,55
2071,71
1200,4
3376,37
2007,75
5951,81
7979,33
5318,1
8977,55
1047,55
6745,112
1729,35
7260,21
1169,69
6038,18
9931,44
9821,2
5379,75
2536,25
6616,50
7498,38
8939,58
9614,57
4614,66
8130,57
2123,75
5975,25
9954,126
8261,40
3648,67
1723,24
9723,112
8899,13
7949,100
4046,78
2564,100
7607,61
1586,23
5833,18
9604,40
2171,72
6877,60
5060,43
6063,71
5486,37
3967,65
5856,61
5997,58
5169,33
8384,93
3183,95
5626,1
1787,91
1884,29
6373,50
6749,83
3624,26
5862,1
1468,99
6941,56
3408,56
1556,54
5310,64
5717,61
5830,102
2582,23
3406,80
7831,59
4195,62
6839,21
1349,1
9577,93
2679,53
3083,72
4473,44
8318,79
7910,57
9289,17
4400,15
1927,18
2738,1
9327,65
5284,112
3881,87
3354,97
4904,33
3265,45
4988,71
1246,50
5695,56
1187,25
8822,71
8858,56
4974,84
4331,45
2663,42
5786,18
5937,61
6252,59
5948,73
9700,48
2791,31
7685,53
6621,58
3875,57
2612,70
2159,29
8625,67
3426,107
7074,59
5959,78
8332,83
4205,31
9597,20
3667,57
3279,41
9255,16
8057,41
5026,82
4791,47
6750,58
5899,58
6767,50
2484,28
6202,35
7957,61
1724,66
5677,28
7973,41
7849,41
7592,60
7463,51
6419,56
9578,54
9976,64
5506,33
5600,40
8209,31
6300,9
1284,82
2037,55
5794,39
2099,53
6793,22
7027,70
6005,8
1367,41
7932,42
7991,70
3384,47
1707,11
1839,75
1527,101
2100,9
9075,57
1401,105
8397,37
6276,52
3026,82
2971,43
3483,78
7560,60
8597,30
9298,30
3400,65
8194,61
1635,23
2296,64
5991,23
6961,1
1540,1
2144,63
8754,61
5538,42
2670,7
1691,100
7585,12
5154,53
7215,57
1089,63
2007,27
1900,21
2914,74
2793,80
1159,42
2167,81
1040,30
3561,80
5943,33
6038,17
7620,56
6273,18
1635,28
3470,69
1882,89
2935,70
1865,52
7659,63
8750,75
5737,39
1295,39
1497,92
8508,69
3070,41
3757,39
5432,90
8540,19
5087,94
4399,21
4119,54
7958,59
1458,31
4820,102
9861,60
1599,61
1114,34
4297,33
3737,43
3690,4
8742,34
4345,56
8634,34
2808,83
2759,78
8168,43
7792,48
5648,42
2109,39
6914,46
8566,39
1108,75
7282,41
1203,60
6697,49
2510,65
6974,60
9125,77
6147,22
7844,38
7783,77
4245,20
8024,59
1989,13
5394,36
9180,54
4745,42
9363,63
9312,38
3777,77
8595,82
3120,47
1758,51
6796,39
9255,54
6118,44
6530,46
3250,48
9624,83
4458,46
9102,48
7432,71
2839,57
2788,67
2591,63
3331,78
1662,40
7165,33
9264,25
7558,44
9496,1
4377,82
1728,89
8651,40
4750,139
3828,55
8053,65
8983,42
2604,19
8135,101
8715,93
9950,35
2259,73
3726,1
5298,53
8001,63
8005,48
4037,41
4592,45
9566,54
7739,22
5910,69
4851,16
5143,59
4559,35
5075,13
6550,48
4976,36
7272,34
8635,1
3966,66
3565,86
4374,75
9036,56
2777,1
3212,22
5688,70
3287,40
3874,18
3801,38
5084,26
6500,58
4658,60
6078,74
6622,39
8512,78
8457,57
8561,16
2210,21
7774,58
7696,67
7777,57
6686,65
9102,40
9963,2
3315,25
1552,28
5015,26
1484,72
7707,106
9854,57
6647,2
9779,1
6544,51
4514,53
2620,6
5065,26
3827,58
4866,58
8791,31
4247,51
1734,1
5317,74
7408,76
2507,64
9580,51
2220,3
1632,35
7170,50
8909,87
5508,81
2579,36
4366,15
5207,71
8999,45
5127,60
4202,21
1586,37
1314,28
3933,39
8786,87
3651,1
3129,41
6832,31
6826,76
4568,35
5532,39
4089,57
7329,17
8386,24
1096,55
1828,23
2138,35
2112,59
6352,47
8849,54
7851,63
7501,1
1011,117
4403,16
7472,36
1658,54
2108,46
2812,72
5952,34
1028,41
5420,71
5102,41
7432,58
4716,45
9685,68
9445,60
9186,18
3402,55
7094,62
9775,39
7084,50
4639,54
4595,44
6877,1
6877,36
1518,68
2339,35
5195,63
2607,66
1902,35
3665,48
5782,46
6866,32
1066,17
6415,34
6800,30
4301,12
1552,25
9720,50
5113,9
6114,64
6572,39
9678,34
2037,81
7596,101
9700,1
3529,51
9274,24
6405,20
9474,56
8485,131
5518,42
8918,29
4825,31
1368,61
1006,98
9335,52
8630,60
9359,23
3659,30
2787,43
6140,25
9342,56
9613,2
2071,36
6843,36
9199,41
3572,11
5931,45
6799,68
2114,68
8000,73
2852,51
5481,12
2244,51
8446,10
8516,69
7361,30
3949,42
5933,62
2878,38
7662,46
6358,46
1743,9
1095,80
9691,1
3592,44
2871,27
1637,21
5932,11
4877,39
1157,48
8692,39
2047,69
1304,57
6154,25
6139,20
3918,62
3270,67
6039,83
3748,49
3428,39
5421,11
9493,82
3556,61
9122,72
2511,62
1848,70
1915,55
3149,35
6406,45
4789,34
3653,47
5323,29
4227,73
2805,38
5894,63
2556,26
4104,31
7750,18
6607,55
3150,51
6315,43
8806,12
3024,86
9320,133
4757,40
1224,68
6930,40
2116,33
8851,64
6995,23
6444,103
9136,56
2541,84
5339,18
5213,72
3751,30
7066,70
1973,47
7154,45
8826,53
3038,66
8775,52
3719,33
7442,17
8836,59
8508,34
1408,48
5393,39
8511,57
3280,1
2955,69
2505,61
7331,55
6509,88
4802,85
3560,45
6238,88
9345,73
9567,38
6363,54
4293,21
1106,104
3485,62
4470,40
1738,34
6697,22
8677,1
6967,90
3640,13
5595,52
3696,70
8183,63
3253,46
1643,61
2233,18
5077,41
8135,11
5439,55
6896,16
2563,75
5498,21
3535,50
4741,39
5070,79
2093,85
6827,47
3908,14
7473,16
6529,26
4024,68
7389,57
9812,69
2017,19
8055,83
3344,51
4607,26
6398,30
7919,39
2482,38
9079,86
2245,32
5678,32
9710,61
5849,100
4078,46
6938,36
2641,5
3422,21
1210,32
1536,63
5496,87
5367,4
9158,11
7836,41
4420,34
5097,67
6685,40
6249,54
7301,67
7084,89
7015,80
5151,41
1578,41
1638,31
1427,75
7932,47
9453,95
5471,33
2733,40
3282,32
3300,71
2200,72
2273,72
3913,1
6300,63
9991,62
2735,82
1170,14
1206,63
5382,43
3949,61
2733,73
8137,89
7951,11
1044,80
7566,94
2245,21
8217,1
2256,19
2475,47
9937,56
1572,61
7061,19
9031,43
4671,39
7691,35
5655,76
9263,51
8990,76
6558,95
7542,57
2813,71
5841,39
2030,1
5980,17
6849,42
8778,55
5621,73
3635,39
4784,69
1604,40
7865,55
1972,63
9490,39
9710,36
8856,102
6142,17
8805,31
2651,62
2586,35
2984,106
1576,28
1622,13
3436,48
5021,84
2640,77
1289,25
6664,40
5143,36
7113,74
2149,48
6678,20
8812,43
6005,86
5346,51
8822,30
9033,72
5581,95
2087,38
8585,70
8169,43
9178,81
2907,26
3650,65
2951,62
9246,47
4899,49
7415,25
1131,61
5573,48
5174,31
2158,16
1258,37
4462,66
9660,85
7575,34
2812,36
4591,101
1750,103
6136,52
4323,88
3051,1
4545,34
9975,62
5453,35
8277,95
6204,58
9855,125
5207,32
6955,59
3370,60
8315,47
8975,55
7005,55
6556,82
6620,33
8637,65
3014,29
2724,90
4521,42
3394,54
5656,76
1670,83
9601,56
7058,32
2831,30
6453,96
8903,48
9097,39
4919,57
5196,47
9174,69
2686,47
3609,51
7848,61
6936,99
1311,88
3182,60
1092,36
5907,91
8525,60
1533,30
2193,66
6583,45
8055,102
1783,53
9502,17
4852,20
2398,70
9556,39
3931,45
9074,89
6585,22
4493,39
5571,64
7607,65
3650,46
4193,1
8176,35
5290,42
9259,59
4952,66
8690,43
2389,21
6107,68
3721,87
3608,33
3549,65
9079,84
5624,69
1603,83
4167,48
7840,86
1774,69
6398,37
4429,45
3206,58
5265,70
7073,66
7335,59
1805,57
3472,20
6692,54
5267,40
1287,43
6985,38
3082,37
3536,48
1211,27
7380,67
2169,71
7409,101
2606,1
6471,9
8162,68
6197,32
3308,90
3265,1
7648,12
7835,76
5115,97
6443,14
9916,54
1378,15
8346,22
9828,74
5348,54
2546,14
4360,74
6888,71
6980,31
8362,34
2549,69
2854,17
5179,1
4693,26
2365,22
2187,37
6218,98
7730,48
1345,35
2750,88
7177,65
4601,42
4693,15
5411,30
3235,64
2003,99
1165,35
3172,53
7293,1
1795,65
3497,72
2603,71
9545,59
9825,33
1238,52
6005,87
9846,6
7644,37
2256,37
2235,71
3094,87
3442,22
8779,34
5637,93
5576,19
3783,71
8943,9
4893,53
1574,46
6089,65
5897,86
1940,53
3516,32
1033,50
2923,62
5652,54
2319,5
7063,77
2289,43
3004,72
8702,58
1914,1
8314,79
5684,50
9252,99
5749,48
1582,70
7558,46
5832,60
4991,43
4190,51
7403,37
9699,24
7050,67
9176,85
8817,16
5438,1
4516,4
5060,37
8076,29
1730,48
4786,85
2284,53
8113,67
8041,84
5627,58
4584,20
7110,1
2047,58
9346,49
1577,29
2655,71
2505,70
4409,38
1033,72
8463,84
1100,65
5059,86
5479,88
7913,55
3014,53
1063,40
6534,38
6748,23
4231,73
5916,59
6096,62
5287,18
7104,56
9192,57
6475,72
5046,44
3152,76
8738,70
7119,45
8168,31
3472,81
9346,70
8997,16
4204,31
4137,59
7176,35
1587,51
5333,75
6499,53
6802,41
9684,11
6852,27
6775,86
7449,8
8921,68
7119,102
1491,45
2806,18
4915,92
7896,48
5176,4
3760,53
3252,33
2479,12
9498,78
2299,37
1777,9
6008,53
9817,68
3879,89
7100,30
3154,68
8792,55
7998,79
7610,45
9604,66
7863,25
8382,13
4794,72
5095,84
7973,56
9970,62
6828,11
1306,76
4671,49
1665,63
5535,93
2903,20
8843,108
6806,44
3414,32
8811,38
1829,71
2581,44
7190,84
2412,63
3249,69
4356,61
7991,87
8219,81
5735,73
7173,91
2364,58
4159,52
5812,35
2830,120
5435,63
9857,53
2487,66
7788,29
3782,85
5464,49
6591,25
3016,65
5556,34
1623,1
6025,1
2629,51
7926,71
7526,62
6977,52
1766,76
6022,22
4175,10
5262,93
8905,83
2706,38
8107,51
8817,52
9001,75
6610,51
6362,57
8574,83
4893,41
6998,35
5202,35
3541,16
2211,105
4027,51
4658,46
5157,12
2525,39
6132,96
3370,15
5535,49
5951,50
1341,63
3516,77
5600,56
1069,81
1627,53
9282,42
8253,40
2564,73
7749,97
4399,52
6933,1
3078,44
7902,47
4134,109
6360,98
9862,58
3170,72
2347,52
9740,58
4532,1
9417,47
9478,83
5145,22
2338,105
7427,54
3377,3
3687,48
8091,91
7336,20
5902,49
1571,59
5269,76
1826,34
2299,63
6908,83
3010,55
7739,47
7712,81
9713,63
5793,62
1208,39
9456,11
6819,8
1251,33
7015,13
8412,1
5298,33
5578,69
3040,1
7244,61
7978,48
4568,36
7337,42
4620,84
9838,69
9785,61
5372,69
1010,45
2617,60
8941,20
7479,31
9021,72
6743,33
9226,85
1461,21
8929,60
3692,28
5910,68
4160,44
2014,39
1754,55
4632,92
1412,54
5493,45
5423,23
9491,97
9703,33
7130,29
8099,62
5117,85
6670,41
3781,43
8394,1
3210,58
2678,94
1162,1
7726,62
3753,26
6472,47
2321,6
4693,68
2784,32
7656,30
4545,53
5540,14
1400,56
8649,49
7131,42
5916,37
2728,68
9514,76
7540,64
5736,53
8307,23
2129,58
9333,58
5745,66
7419,50
1713,102
9111,26
1314,30
3533,34
6402,49
6100,17
3701,35
4343,46
5012,29
9483,28
8096,10
1640,94
2462,39
5200,85
2871,21
4267,12
8765,54
9643,54
5347,53
2896,89
9996,49
9083,34
3932,17
8836,48
2539,56
8069,58
4390,74
1374,35
9387,49
9130,55
7921,19
9056,105
5709,4
7002,76
5113,54
4633,40
7963,47
9673,35
3766,71
6571,56
7796,60
9701,58
7108,72
9348,23
5343,55
2604,3
4200,58
1627,71
4453,31
8501,38
2154,55
4124,53
2833,53
5788,56
5564,78
6318,37
6151,12
1295,43
8312,11
4263,37
6586,67
7382,46
9673,79
2947,60
7644,45
7865,80
9869,79
6994,39
4663,28
6253,33
8197,46
6375,36
4584,68
2894,42
1035,85
2579,29
4828,14
6909,17
2900,13
8164,72
6432,44
3441,4
1895,34
3450,46
7404,33
3078,76
5283,67
3123,47
2672,61
2752,74
7084,71
6777,28
1069,63
4493,69
6675,92
4316,47
4723,65
8662,9
2125,8
2264,46
8918,96
7510,65
9584,53
2718,52
3494,62
9209,42
4232,70
2811,8
1415,69
2015,55
2770,34
4586,84
1322,44
9683,38
1477,59
1204,41
2130,32
4470,5
5564,46
3287,7
8679,12
8780,83
1927,38
9314,48
6095,76
5773,56
6707,42
1594,57
5772,70
4680,46
2443,17
1246,23
4567,47
7559,58
3819,32
7328,96
4067,40
6142,61
7190,46
4908,34
4686,43
4125,56
4519,30
9253,24
5878,6
9772,48
7964,3
9385,37
7003,40
7281,13
2660,11
7183,62
9758,33
1329,52
2060,44
5407,6
9142,11
3248,102
3825,47
1997,47
1938,76
4921,1
7408,21
9608,103
8440,87
2598,80
4029,62
2994,68
9532,85
8010,32
7171,43
6289,29
2211,24
7102,30
6686,70
1728,1
3639,76
1681,52
3406,40
8646,49
4121,44
5186,23
7974,40
4911,74
5790,58
9853,62
8409,33
9549,38
4470,43
5946,26
9301,47
3599,66
3254,50
6368,35
7408,78
5651,50
8295,83
3561,52
2118,93
7166,76
4465,80
6189,48
4977,57
7112,40
5859,60
6288,58
7803,86
2067,49
2915,71
6942,59
6099,24
5736,23
4372,109
3354,86
5091,85
7922,59
5665,69
4185,5
5203,23
6684,43
2032,50
2307,40
5070,58
1028,93
5733,7
5252,31
1824,24
1000,70
3800,54
9082,39
9234,94
9279,54
6855,54
5730,47
5344,95
3733,69
8923,80
4388,87
2293,16
4385,57
8577,46
3209,50
4865,45
7355,86
1277,38
6455,68
5428,88
4160,75
1147,68
4619,37
9402,40
8197,95
6540,47
9732,58
5806,29
9095,102
6098,71
5408,41
7238,79
4797,50
3005,62
5070,26
7265,30
4049,94
6121,71
4420,84
6830,17
2709,6
9783,45
9863,35
2143,58
7656,35
2828,102
9252,87
7884,87
2703,22
2648,51
6065,95
6239,1
5606,55
6653,75
1177,85
9694,19
3393,57
6497,25
3235,24
8579,86
2195,42
2981,46
6708,19
6321,19
5778,68
4480,43
5236,23
7084,61
4829,16
3675,48
6589,52
1147,58
7192,59
1075,29
8521,53
3927,4
4984,37
5712,92
3276,44
1580,90
5466,47
6986,74
5360,51
2531,39
1656,64
1480,3
5475,67
5965,26
9942,59
3873,64
2552,59
7855,34
9068,75
6354,43
2098,17
6267,48
8170,31
7517,34
3706,43
6768,70
2169,63
4320,20
9628,12
5664,58
5297,21
4573,36
2184,70
6534,45
4920,28
9827,107
5600,56
7170,57
7994,77
9702,36
7153,28
7867,42
6773,70
2772,46
8370,29
2936,89
1154,26
6394,6
7858,81
4974,89
3435,34
3579,40
4426,35
8312,90
5641,37
9460,55
8890,100
8861,78
8583,24
6320,72
4482,28
3809,35
7081,45
9084,30
4962,88
3636,29
2704,72
8505,87
4728,37
2230,49
4335,36
1522,33
1744,62
6677,10
5538,56
7192,45
4365,58
8730,17
5611,63
5288,61
2116,62
1461,60
2359,56
8967,51
2673,34
8430,15
9480,56
3916,80
8139,50
1436,55
2650,62
1359,82
4242,16
9826,61
6931,52
7120,46
9414,43
8159,23
2013,41
4972,7
6173,54
4723,75
9966,29
8260,72
4448,51
5718,80
2731,45
6657,8
1947,64
3109,19
4299,45
9787,93
8020,81
8891,15
5540,95
1621,37
4428,45
5488,49
4376,46
5375,35
1919,55
3473,26
7065,51
9694,19
5868,48
7381,32
2680,51
3934,70
2250,62
7368,68
8757,102
3063,27
2630,19
6940,34
3133,46
5826,102
8551,68
3331,30
1341,42
2137,97
1704,53
8562,49
7177,64
4615,1
4938,99
6283,57
2542,10
8592,59
7935,47
2426,51
4870,72
9152,75
7526,84
1994,38
4580,60
3795,48
8220,1
6561,49
2405,1
5751,58
4599,54
6639,26
9731,70
3417,34
7979,25
3194,48
2533,69
3535,22
9581,1
6203,48
3609,37
6918,55
3610,39
3308,44
5744,80
4571,33
5863,114
7173,45
4256,18
2185,31
4718,43
7818,78
8809,60
6944,46
8839,71
2678,35
4048,30
2856,21
7823,27
8614,56
8852,43
1535,61
4626,90
9432,54
1687,34
2508,46
3027,29
3634,15
7178,51
5382,42
2383,88
8283,80
5559,66
5123,110
8457,23
8679,46
6531,31
2090,36
1854,63
1483,59
8437,87
1830,62
9500,59
4728,42
8306,71
1971,57
2179,76
8392,60
8481,40
6005,1
8594,28
8175,63
5953,64
9520,79
4455,74
1017,35
1017,40
4747,25
9968,30
5400,9
5554,74
5257,40
8748,36
5745,41
1022,46
2679,127
6032,61
5375,73
8787,61
7660,50
3216,53
7946,48
8279,92
8190,62
8250,41
6647,49
8803,17
7681,68
9186,5
1317,32
1161,64
4125,62
8063,42
9402,15
3317,70
4672,88
5159,94
1348,30
6824,50
3606,63
6047,1
2605,25
9798,17
6505,86
7480,51
9404,44
2120,30
1935,40
4117,110
2497,50
3062,37
3335,50
7343,71
7483,29
2301,55
3631,19
5272,22
2022,49
5555,54
8008,61
5687,67
5635,99
2295,77
3551,96
1228,80
2843,36
5082,33
5813,42
6924,59
4251,90
6689,68
1161,13
8054,30
3356,5
1322,7
3120,66
5602,68
8709,41
7655,44
8737,45
6045,29
3063,57
8708,48
5222,29
8744,62
9091,22
3100,1
2419,65
5196,73
7911,21
5610,28
1749,51
4305,37
9220,43
2410,51
6521,76
3735,48
2257,68
8525,68
9348,24
4542,85
6960,48
1522,9
4381,93
1953,56
1107,59
5311,1
8382,41
9351,28
9412,80
9563,37
7487,51
8832,46
9178,59
3823,12
1234,7
4865,14
6732,26
9303,43
7398,1
7786,60
