"customer_id","sale_amount"
3920,41
9165,37
2841,71
4741,67
6420,33
9091,58
2961,35
2555,51
8304,96
5257,39
2101,69
6736,19
4912,87
4603,36
9452,32
2233,71
7593,79
1771,32
1045,58
6688,43
4578,53
4663,87
8024,77
8960,1
8485,69
3720,31
8795,110
5992,66
8565,21
5645,101
3715,33
2494,1
9929,37
6640,59
8836,59
9213,58
6327,43
4524,69
6874,31
8875,50
4263,47
4851,96
8113,1
4678,64
4923,86
1802,91
7233,57
2792,70
6074,9
7752,30
4376,56
5466,61
2171,105
2868,65
1072,56
9658,91
4881,20
9401,79
8417,72
6819,35
1702,77
6784,29
7926,47
8002,80
6733,56
8780,42
6035,70
6190,2
5113,32
7498,49
9441,39
7800,109
1595,58
3454,54
2900,94
8497,72
2821,24
2363,67
6525,60
3446,52
7820,37
3263,34
5606,71
6474,52
8322,27
4083,5
8840,74
6459,65
7385,47
7002,19
3913,80
4015,100
1472,50
4696,69
4185,46
3519,22
6545,45
7621,54
4573,62
6419,37
9390,81
1575,35
9767,61
9026,55
6570,12
3249,13
8712,95
7893,82
8710,53
5969,14
4726,8
4820,55
8240,99
3066,63
8567,53
1692,50
9014,83
8103,43
1661,52
3473,46
2792,53
7898,47
6700,28
9935,57
3146,80
2177,29
3864,30
9862,59
5578,56
9056,47
6948,83
4063,69
8889,71
4054,61
5366,48
8387,7
6966,87
6299,32
2319,62
7129,37
4134,83
3566,4
9898,2
4336,55
9370,35
2594,78
2874,96
4481,94
2474,36
8384,51
6938,45
3654,30
6369,97
9337,59
7967,42
8533,30
2728,94
2498,71
8995,68
6701,26
7211,1
4183,26
8604,42
6836,27
5779,81
4190,40
4593,32
3598,46
3419,67
2558,33
1934,66
2317,37
7188,36
5285,50
8017,78
3248,74
1288,74
7650,79
2360,34
4649,41
5429,45
2383,56
1220,43
1658,62
4570,37
5803,37
8787,68
2267,57
2557,37
5694,24
9520,83
2267,97
1421,24
8664,2
4469,36
9930,28
2689,30
9035,65
6914,82
2963,24
1181,44
6104,28
5079,30
3940,43
8149,27
7457,52
5100,25
7679,87
1422,60
2271,59
1389,17
5628,51
1524,76
7827,62
5032,90
3593,28
2994,29
8561,32
9812,50
8429,52
7506,35
3079,39
5550,80
6510,74
8793,45
7873,73
1100,38
5481,53
2133,18
2108,56
1019,1
3306,30
1082,79
6756,72
2627,10
8688,77
9821,75
2197,97
6107,28
7759,55
4149,47
5823,88
2799,52
1502,71
4859,44
2164,53
4186,97
2893,65
9478,35
2690,42
8188,63
8532,71
4047,56
4330,44
2354,79
5731,67
5892,48
4516,50
9092,32
5147,18
2429,57
4891,72
8462,70
5929,49
8059,79
1226,51
3331,71
3151,16
2406,19
3900,33
3342,75
3843,51
1340,46
8018,42
6722,52
4723,23
1985,45
4294,3
2509,58
6112,17
3192,21
2130,26
2864,106
7451,53
5870,86
7097,25
2273,27
3669,97
5824,1
4846,64
8672,65
1013,44
1051,35
9893,11
2289,7
1009,19
9173,89
6485,40
7615,95
8100,68
8094,94
9580,70
1733,47
2700,43
1478,69
2991,52
8241,37
4460,44
2544,58
4537,52
7671,70
6422,57
2427,63
7464,74
9190,68
2531,53
1405,60
6992,78
9273,35
6405,70
2985,33
2083,1
8067,63
7418,1
6038,38
4076,63
1925,72
7000,40
1282,42
7773,63
1618,25
3288,60
2682,34
1027,64
4376,8
6590,41
9808,4
8377,41
3184,42
7156,59
5721,54
4617,41
7031,72
2594,64
6507,42
6850,60
3493,28
9181,60
6991,61
6604,25
9657,81
4780,75
3552,57
6273,54
1503,43
8305,1
6383,65
7413,45
1561,1
6184,31
1187,72
1935,64
4333,52
4922,61
2509,48
3761,37
7443,65
5727,90
2156,23
6579,79
5333,114
4051,10
8034,62
7596,55
6669,54
5122,14
1767,66
7904,63
3928,57
4171,1
2983,54
3532,22
2561,91
1667,71
5707,78
3340,81
9837,2
6266,58
9097,66
3777,47
6339,100
6518,76
7559,48
8057,55
9363,73
1374,71
3027,71
7721,82
5061,49
7948,38
6594,114
3715,61
5583,57
7775,37
3692,22
3589,39
6995,43
9768,53
1768,32
6160,45
4139,56
9699,58
8801,49
8396,37
2550,43
9802,50
2822,19
6234,75
5731,72
5175,93
5993,43
4738,18
8607,28
1276,31
9891,89
2911,70
7883,23
7046,62
2070,93
4801,24
7246,27
5140,74
3392,48
4688,28
2509,27
2768,23
8664,28
9008,33
3366,14
1667,51
4318,16
7666,70
7559,27
5891,53
8097,92
2833,56
7064,45
8590,59
9603,11
9704,28
2698,51
3560,78
3914,42
1193,52
6583,49
2380,73
2408,23
6351,56
4490,65
5977,27
2249,10
4843,47
8833,83
1779,81
1687,57
6973,28
7970,42
4300,51
6188,80
5939,82
9453,17
6322,45
6891,61
2022,34
4925,41
4152,104
5825,80
5817,10
2592,50
2302,63
3971,51
6110,60
1964,72
9436,78
9849,62
3171,71
6077,51
8377,108
6356,38
7497,68
8622,72
2012,62
5447,52
1416,60
8697,48
9479,102
2647,36
6437,42
5599,15
5099,102
2659,51
9269,78
3475,85
8299,84
7223,53
3821,28
2591,37
8955,69
3207,39
8680,1
9205,31
8168,81
6508,51
5635,79
4362,14
5386,1
6878,50
5666,49
8640,67
6357,63
5494,71
7187,58
3927,72
9632,23
4995,63
7350,36
4290,59
4507,27
6184,1
2570,51
8313,71
8366,56
6569,60
8787,58
9814,43
6095,56
3126,110
2998,45
3274,57
3518,59
1234,20
9074,43
1054,64
6774,96
9406,52
6964,20
4002,71
3241,48
8819,37
9662,54
8119,32
8182,14
2903,37
7516,60
4483,10
3923,131
6911,28
9143,43
8723,71
9105,26
9153,34
6966,86
1283,48
6319,62
4054,55
3519,24
2035,42
8176,31
9909,46
4470,53
8527,34
9314,96
6423,71
8648,76
7590,41
5691,70
5044,52
9583,6
2488,28
1355,48
3863,38
3928,73
8019,31
7628,59
8131,46
3154,53
8502,55
8423,72
4513,79
1210,45
3555,59
3272,45
2787,81
2174,59
3484,122
8576,38
2936,41
6567,12
8791,60
6251,96
7543,35
8438,39
2665,60
4274,97
6964,97
9814,10
4281,38
1695,70
8403,11
8936,46
1348,59
1047,62
4709,34
2425,36
6581,49
9326,42
7841,42
4589,54
9891,67
2372,38
7329,14
7050,33
3074,4
9792,84
5801,111
2609,32
5373,28
8433,27
5175,64
3607,25
3976,34
6588,40
1545,50
5378,75
2700,44
5374,28
9312,62
1544,58
4175,20
4495,45
3305,39
2587,84
4518,50
9150,39
6250,17
2976,84
4128,76
7428,46
3407,41
7144,27
9425,25
2121,76
9964,68
5071,45
8469,43
6292,87
5331,61
6396,59
3718,39
5794,50
4291,87
4516,36
9722,50
6396,69
4234,41
5940,43
1754,55
6022,128
1135,24
3522,36
4600,55
1428,8
9268,33
6459,57
3545,95
9119,67
4911,75
2082,1
6605,59
5619,40
4051,37
9128,57
4813,11
7729,82
2085,40
9933,26
3268,53
5874,49
3423,94
7966,58
6040,72
7739,69
5759,77
6471,40
2889,54
7343,79
6745,70
1124,59
5568,40
1716,1
8928,8
4410,37
9988,63
1005,13
9671,51
5447,66
5158,12
5979,39
2905,11
2323,33
7455,1
7772,27
1454,40
6279,82
4028,50
1982,33
7283,55
5224,92
7978,37
1369,49
4548,1
1432,56
2652,17
5274,64
8608,76
8884,80
3472,76
8720,72
6448,31
2538,40
9019,52
3062,41
2118,46
9146,36
4093,47
8680,20
8481,85
8989,20
3419,17
2579,82
3817,45
4532,51
3906,81
5177,37
1115,18
1972,79
6825,14
3440,54
4930,60
6522,29
3994,26
2199,61
9716,48
2934,82
7806,56
7287,51
9694,69
5785,1
6294,22
8038,83
1220,59
4553,50
9500,43
2139,56
6003,16
8693,73
1296,94
6295,34
3242,48
3129,55
1427,49
6441,40
3440,51
4969,17
2142,54
2127,85
8352,76
5499,61
3947,30
4993,55
3463,57
6330,122
7060,56
8013,50
1127,92
7442,53
7692,53
2178,78
4156,31
9336,65
8545,75
3351,12
1908,21
5960,47
5805,81
8097,44
2836,32
8961,23
9330,82
8155,32
6421,77
2320,72
6472,53
1527,39
3746,58
3423,60
7682,90
1600,26
7169,70
8538,11
4164,38
6109,1
1126,51
2618,31
9467,52
7993,18
7263,1
4490,87
2807,67
1685,37
7602,19
1936,59
1550,56
2714,46
6012,52
2246,91
8950,41
5701,44
1324,62
1732,34
2549,84
8654,64
9678,42
5838,92
6306,42
4101,14
9644,72
8744,82
1817,53
6748,30
7828,77
8638,80
7229,79
7190,89
6779,37
6316,1
9016,63
5705,59
7817,29
3112,128
7257,72
9138,57
6496,55
7074,36
5226,56
8313,91
7968,35
2408,68
7306,89
7712,43
2619,76
4093,1
2390,70
5731,7
4566,46
9936,62
7200,37
4024,40
9388,72
6716,80
1932,27
5686,85
5162,39
8659,49
4951,85
9256,48
8257,74
6203,68
9758,13
4636,32
9689,16
7517,40
7988,87
6131,13
7641,52
1127,115
2762,71
8496,10
5679,32
8249,71
3786,79
6020,31
8975,45
7336,101
3082,43
6410,59
2549,49
3865,27
2262,73
5339,106
9116,50
6407,1
2929,50
1122,20
4362,47
2218,33
9020,73
2703,65
2025,74
5444,45
9378,48
2473,40
8179,58
2930,23
4639,35
8847,47
7704,57
3459,34
3570,46
7519,46
1755,50
6750,77
8214,57
4193,73
1968,47
1301,66
6267,32
2938,57
5001,52
3727,49
4624,25
4651,26
7207,49
6974,67
5531,43
9414,26
4002,21
9395,85
6585,75
1208,73
5743,47
5931,92
4078,43
2708,66
4130,44
7173,47
2304,60
2568,77
6609,88
4265,33
9770,76
1256,47
8565,56
4262,48
9696,77
4189,41
5361,88
3615,27
8111,72
3284,71
2240,34
6368,97
5849,10
3289,34
2480,15
2419,60
2693,57
2766,95
3475,62
7049,72
7956,28
9241,69
4586,43
3712,55
4791,79
5888,35
9107,71
8632,56
9866,45
6539,4
1889,22
7293,65
7229,15
6559,76
2731,29
8505,47
6366,25
8419,22
9543,32
6118,1
1604,61
9203,43
3064,79
2868,60
9593,32
7175,43
6134,36
5837,59
9571,39
7902,71
5968,48
6853,26
5347,43
6903,69
8079,55
8449,21
2823,59
7522,28
1442,44
8923,5
1028,89
5755,36
5696,58
4326,67
8079,95
6215,54
2179,56
3429,44
8147,1
4965,60
7613,77
2973,58
1012,97
5661,58
2025,69
2645,99
3764,28
5192,5
8608,83
7115,30
9242,110
6192,79
6365,87
1356,16
4265,10
6100,29
9211,49
9856,93
3055,84
9837,35
2265,87
5889,58
4393,45
2676,41
1592,73
7544,41
1545,64
2354,58
6902,66
9939,1
6705,27
7940,57
6355,1
7242,45
2546,76
7032,42
8380,19
2398,59
8503,68
3648,59
6466,42
9205,30
9622,72
4820,10
6716,33
4117,62
4498,111
5767,18
5634,100
8710,35
4849,19
8120,46
5610,16
4397,107
7243,43
8897,54
6234,55
5431,39
3274,57
8594,81
8647,45
3538,62
7790,73
2824,36
2368,44
6475,43
6932,39
9344,74
9230,55
2903,40
7288,92
4927,79
3558,30
7321,27
3865,55
3135,61
6282,35
6887,21
3511,48
9574,75
3707,33
2266,53
3640,49
5042,66
3802,5
3062,26
5636,31
7438,25
9081,56
4234,38
4274,81
3331,50
5785,77
6117,47
4541,32
2891,41
6429,50
4223,66
5337,23
2236,108
9523,7
6815,54
9501,63
5390,58
1237,59
8002,24
3382,56
2675,26
5276,63
8849,54
8098,61
1803,53
2489,34
2486,33
2957,31
2971,43
1244,44
3773,39
7547,1
4171,42
1791,19
5612,9
5638,77
5728,77
9320,44
2226,69
1739,56
5683,64
3705,21
3129,41
2091,73
3188,1
4930,79
1174,55
6183,64
6726,93
2485,74
2366,84
9297,47
7995,29
8005,50
1840,28
7555,72
4585,94
2271,43
4425,65
4203,77
9381,42
3984,55
7378,57
2930,60
3262,39
9433,74
1322,38
5704,15
4108,23
1833,57
5790,58
1370,27
2359,82
3995,48
6784,45
1736,30
9015,37
9383,67
9469,69
7776,53
8972,23
7406,45
9765,49
7180,100
5658,53
6285,48
3293,21
1487,61
3336,49
2060,25
4287,112
2008,44
1120,40
1433,55
3680,48
3593,84
9802,28
2289,84
9629,47
1396,17
1962,57
6923,49
1980,66
1036,99
5678,41
8419,1
8097,83
4988,22
8656,51
8810,50
7076,88
3639,55
6737,37
7249,63
7856,65
9005,72
9032,96
5509,56
4181,80
1221,42
7939,100
3930,89
3968,62
9284,23
7103,6
3048,54
4188,52
5164,29
1942,82
6255,67
2900,7
6119,51
7367,43
8172,1
8287,87
3782,4
3130,39
4692,33
1821,1
3463,44
3123,23
1623,89
3728,64
8552,38
7531,83
3125,47
9242,71
7554,45
9628,15
6914,21
7044,89
6963,50
4712,37
1323,60
1487,49
5296,59
8963,46
7114,52
8632,73
5866,67
5707,94
5755,70
8425,43
7972,77
2520,72
6427,75
5042,62
2986,52
7583,1
9176,75
5371,35
7557,1
1546,65
2181,26
4010,45
4276,75
8272,48
8402,49
2642,41
1421,32
9841,70
1374,84
8591,21
3666,73
6318,69
5481,43
8556,32
9883,71
9065,34
9855,45
5717,29
5787,57
8315,40
8955,11
2400,54
3273,51
3998,100
6971,33
2612,49
3141,106
9719,7
2620,88
3478,46
3569,28
9906,32
2176,1
8957,28
3233,42
9762,85
7256,42
5250,63
8172,132
9563,69
1259,53
4413,37
1471,68
6266,47
2292,41
9240,60
4734,16
8419,32
7436,25
8028,78
4661,69
4133,35
7040,56
8554,39
9681,38
6431,67
9474,47
5133,7
9638,39
6767,47
2270,1
3098,50
2122,37
3226,46
5092,56
1475,74
5053,35
1044,61
6981,29
6083,99
4225,52
3857,83
5815,43
3673,93
3877,84
9524,58
9395,19
9221,99
1181,62
6814,105
7968,36
5543,54
1767,113
8156,87
4018,17
6011,12
9162,40
7049,71
2350,83
6388,69
7026,41
9540,64
5466,54
1212,70
6156,63
9944,37
4154,83
6502,52
5601,51
6024,50
5690,21
9097,58
3841,67
8411,21
1262,76
1214,30
5602,58
6174,22
9100,58
6944,51
1962,29
1437,96
8938,45
4015,73
8013,26
7506,44
3670,11
6999,35
4350,1
6088,64
7246,107
9722,48
9138,69
5046,43
6486,60
7275,65
7198,94
1801,15
6190,56
1627,55
4506,78
9634,58
2104,46
6109,76
6060,49
3523,94
7732,57
1709,41
9621,79
8304,73
8157,99
8843,46
1372,66
3267,7
2533,80
2935,2
3795,23
9056,26
3901,35
6473,51
5671,55
5178,42
7814,72
2344,21
2851,20
8056,44
9686,14
5582,25
6732,83
9223,41
1254,102
2527,62
7753,25
3489,34
3055,64
1965,88
9589,53
3805,62
1702,70
2050,43
8134,52
6193,41
7409,42
1408,33
2720,50
8271,99
3272,18
5102,40
2323,44
6037,71
9491,45
6071,67
8313,28
1805,42
9197,14
4895,27
2557,20
8932,57
9243,41
5944,15
2474,23
6704,1
9975,49
2468,29
8299,67
8016,63
9097,67
9486,81
4452,46
3954,78
1041,8
7368,80
3744,17
9235,104
8424,74
2837,60
8830,91
3110,68
1649,48
2161,28
2995,35
3032,18
7289,69
3597,38
5117,51
4067,80
5551,55
6468,53
4951,47
3606,71
5012,1
7197,74
4831,27
7255,44
1518,60
4486,57
7240,44
1776,11
3640,4
6120,80
1389,22
1478,33
7727,92
2769,33
5702,80
2151,68
4083,50
1876,58
2581,62
2076,55
2754,59
6261,68
5441,44
6857,58
5827,80
5924,38
5055,63
4490,67
4352,29
5078,54
5928,35
9080,8
8402,61
4332,47
8896,69
3619,40
3251,43
2431,55
3600,48
3533,49
8371,44
5086,49
9919,16
2290,86
4617,45
3232,70
3761,48
6287,48
5418,42
4251,68
8194,79
8636,62
9549,8
9702,48
4409,68
2566,65
5583,13
3854,23
8265,22
5893,67
3626,42
9052,37
3811,39
1562,77
9480,51
5458,64
9647,67
7698,63
2108,32
3584,66
3761,54
5267,58
5699,42
7668,55
8379,79
9875,94
4315,82
1951,70
7444,31
7562,40
2789,27
6867,63
8396,77
9873,26
4108,92
5621,28
5251,102
4255,43
7639,92
4084,68
1579,79
9358,49
7336,49
1004,59
1496,42
2967,83
1381,30
7258,97
7230,71
1709,19
8817,62
8100,40
7826,53
5828,29
3233,36
8123,50
3851,61
6748,15
9362,35
3839,87
8398,82
6225,38
5139,37
4174,60
5984,15
8738,41
9250,102
6252,34
8629,69
1497,78
3574,61
6748,45
9356,63
5962,11
3065,46
5402,66
5140,53
9190,42
3934,52
4655,1
5491,35
9922,44
9706,9
5543,54
6308,88
3765,43
6185,17
1094,7
9417,49
6302,8
1147,24
1170,36
2452,55
5990,67
5682,119
4557,105
2477,78
3932,78
4749,45
4819,87
7386,59
7513,106
5906,32
2213,31
6293,34
6961,86
3261,37
8985,43
9998,40
9906,1
1104,50
1428,54
6227,60
7770,39
5022,32
3001,28
2468,53
8483,33
5120,18
9721,42
1956,29
2787,72
9901,58
6823,65
2293,78
1886,32
9357,49
1745,27
8078,78
8165,20
2164,74
3986,49
5511,20
6224,77
2910,18
4522,54
8377,57
1801,32
8965,35
9824,72
1872,14
2823,30
2353,74
4864,63
1101,61
6701,66
5358,22
4385,37
6888,24
5477,52
2892,37
9573,82
2429,48
6334,46
9365,76
3832,57
7330,52
5556,49
1396,82
9929,36
8216,46
8379,14
7588,46
8286,51
6916,15
9607,22
6291,36
7627,45
5886,53
9246,38
7871,40
3718,34
4999,17
9837,90
5284,1
5262,52
6570,74
8123,63
4246,28
1841,95
5813,40
6921,46
2181,58
8759,28
1445,36
6782,97
8404,15
6051,55
7733,23
6968,71
4369,52
5453,73
9700,94
4128,1
3224,21
6718,93
6277,41
3926,75
6553,60
4058,65
1148,74
7022,120
5553,40
3785,26
9557,76
1713,55
9687,40
4928,42
2519,97
5125,47
1366,30
5848,20
7470,80
2512,40
7660,29
7855,20
9438,38
1453,22
3640,51
3855,59
8330,54
1096,91
7465,51
1995,65
7801,86
2589,41
7760,106
4646,65
2868,10
2181,35
9367,38
8495,36
6347,86
3051,58
1717,42
1037,63
2612,9
3033,30
2263,57
4819,29
7861,41
5482,44
5958,46
8484,28
2644,29
9584,75
3991,78
1510,68
5261,46
7530,47
3831,48
6519,27
6106,46
6898,86
8153,31
8157,33
6961,87
7752,58
7828,39
8351,20
4629,40
4479,27
5977,74
9050,28
7189,75
8947,50
5699,32
2380,65
8077,53
8990,83
7011,83
8684,100
4761,29
4740,53
8155,79
8069,33
4426,79
8239,49
6207,35
2812,67
2370,52
8293,90
3504,1
8872,28
2662,87
1021,86
7084,30
8317,130
8596,64
9762,84
8339,20
1919,100
9942,34
4906,51
8302,43
2211,47
2513,13
3041,72
5633,15
8378,82
2991,44
1590,28
8589,1
5210,59
1771,84
7957,42
1028,84
9447,49
3782,20
6439,20
9429,101
7795,77
7884,42
2874,46
2616,83
5375,110
6396,52
7169,44
9203,79
8807,37
6306,37
9992,60
9406,39
2832,37
4658,1
4043,51
5361,39
8086,69
9061,64
5212,41
9742,78
8032,82
5848,64
9595,79
9499,23
3496,29
2719,35
5346,1
7816,22
8161,86
7617,3
7338,44
5505,21
5909,76
9718,88
9563,44
3371,63
9486,61
4783,37
3963,28
5025,66
1818,56
8571,34
8642,64
3806,50
4871,36
6192,71
5386,39
9693,37
7946,21
4316,24
6408,73
6586,13
8750,18
6640,93
7640,34
3320,74
4166,8
9451,53
2278,77
5331,65
7046,77
3976,90
2882,65
3274,81
6476,4
4210,13
7122,52
4354,40
9023,85
5976,35
9680,36
4332,1
2876,65
4808,46
3693,61
7661,43
5648,107
6534,65
7746,16
2268,22
1632,119
9626,69
2496,119
9681,25
8466,84
1802,61
7907,76
3364,47
8442,34
8238,36
2084,100
7693,77
4965,29
9519,90
3747,66
2615,21
4423,28
8324,40
8888,55
5854,84
1381,65
6311,1
5243,21
6430,65
3099,54
1160,19
5341,63
8832,96
1438,107
4266,43
2131,76
6868,15
1582,33
9867,24
9842,42
8805,48
3865,80
3272,88
8512,65
4112,114
5288,33
1872,28
1624,35
3918,84
7151,59
9451,40
7288,87
4550,47
2988,96
1432,50
7354,6
9509,87
1208,88
4279,94
5421,20
1730,43
3382,26
1880,55
3597,49
3480,41
1205,58
7170,19
2560,62
4461,62
4990,48
6048,1
5619,44
4237,69
3419,1
1346,50
7156,88
6863,83
1872,26
7997,50
3071,62
2925,48
1801,65
5918,42
4100,48
9426,56
9840,60
1833,54
8143,20
5070,64
5025,98
5838,54
6728,126
4098,48
1698,24
5766,36
1781,41
1452,57
3597,69
4383,87
7412,66
3817,1
4410,76
3649,47
6984,8
8300,31
7711,63
8277,52
1031,1
1292,17
1714,7
9220,84
1409,80
2641,63
2468,47
5684,48
7911,60
3807,33
7215,76
2458,16
1770,74
3480,63
8972,12
2858,85
1391,23
4644,78
7206,116
6361,101
7498,82
2189,5
5705,62
1389,72
9013,6
7480,43
3494,45
2978,35
8810,85
9805,51
2104,44
5913,81
2596,51
9827,44
5274,37
1851,43
8483,34
9339,34
7045,51
1502,72
9697,34
8288,51
5181,74
1983,36
5676,44
2204,34
9263,112
3912,24
8864,17
3572,80
7706,53
7314,39
7548,7
9396,25
1518,70
8180,50
7919,37
7158,87
8990,80
5476,15
4817,24
9373,18
8063,23
1838,38
7349,27
5183,1
8465,34
9055,60
7658,83
4092,51
5031,77
3252,66
2013,55
9786,27
8576,34
2252,46
2997,109
4530,57
2899,47
9035,77
4748,29
4739,67
6235,47
4748,68
7338,39
8048,42
4309,58
9347,96
2322,54
2014,27
2073,65
9954,45
2825,43
3078,57
2366,64
6825,33
7118,58
7487,15
2123,90
3536,45
2648,54
4777,1
3176,36
7998,49
8093,83
7214,2
2269,34
5122,46
9167,78
9929,63
3118,49
2051,13
6942,97
8232,54
6861,68
6385,29
7015,28
1185,68
2017,22
3147,51
3736,67
7302,43
6137,27
2986,60
3278,84
3128,61
5833,42
2756,14
3041,33
2033,43
8719,31
7703,49
4782,27
2171,67
8207,31
6154,41
7867,33
3049,1
8195,76
3184,79
9610,60
2460,57
3789,84
2215,49
2365,51
8164,33
6711,19
7519,50
8290,62
9051,70
